source,target,length,freeFlowTime,capacity
6860,8717,0.15,0.41997,4515.0
6861,6858,0.3,0.7799,5018.0
6861,6862,0.9,2.33969,5018.0
6861,8717,0.15,0.41997,4515.0
6862,6861,0.9,2.33969,5018.0
6862,6863,0.7,1.95987,4515.0
6862,6866,0.4,1.03986,5018.0
6862,6868,0.5,1.29983,5018.0
6863,1072,0.5,0.0,999999.0
6863,6862,0.7,1.95987,4515.0
6863,6864,0.6,1.67989,4515.0
6864,6863,0.6,1.67989,4515.0
6864,6865,0.5,1.2,24930.0
6864,6888,1.1,2.64,24930.0
6865,1072,0.5,0.0,999999.0
6865,6864,0.5,1.2,24930.0
6865,6867,0.3,0.72,24930.0
6866,1072,0.5,0.0,999999.0
6866,6862,0.4,1.03986,5018.0
6866,6867,0.3,0.7799,5018.0
6867,6865,0.3,0.72,24930.0
6867,6866,0.3,0.7799,5018.0
6867,8718,0.35,0.8,28598.0
6867,8719,0.6,1.5,6240.0
6868,1635,0.3,0.83994,4515.0
6868,6860,0.6,1.67989,4515.0
6868,6862,0.5,1.29983,5018.0
6868,6869,0.6,1.67989,4515.0
6869,6868,0.6,1.67989,4515.0
6869,6870,0.2,0.54005,5258.0
6870,6854,1.3,3.12,24930.0
6870,6869,0.2,0.54005,5258.0
6870,6879,0.9,2.43024,5258.0
6870,12467,0.2,0.45995,28598.0
6871,6873,0.7,1.75,6240.0
6871,6875,0.8,2.0,6240.0
6871,6879,0.35,0.9498,5258.0
6872,1073,0.7,0.0,999999.0
6872,6873,0.3,0.75,6240.0
6872,12384,0.4,1.0,6240.0
6873,6871,0.7,1.75,6240.0
6873,6872,0.3,0.75,6240.0
6873,6876,1.9,4.75,6240.0
6873,12383,0.83,2.0802,6240.0
6874,6951,0.05,0.13999,22650.0
6875,6871,0.8,2.0,6240.0
6875,6886,1.6,4.0,6240.0
6875,8101,0.8,2.0,6240.0
6875,8719,0.6,1.5,6240.0
6876,6873,1.9,4.75,6240.0
6876,6877,0.4,1.0,6240.0
6876,8101,0.6,1.5,6240.0
6877,6844,1.9,4.75,6240.0
6877,6876,0.4,1.0,6240.0
6877,6878,0.5,1.25,6240.0
6877,6880,1.5,3.75,6240.0
6878,1074,0.75,0.0,999999.0
6878,6877,0.5,1.25,6240.0
6878,6886,1.8,4.5,6240.0
6879,1073,0.7,0.0,999999.0
6879,6870,0.9,2.43024,5258.0
6879,6871,0.35,0.9498,5258.0
6880,6842,2.4,5.51936,18330.0
6880,6877,1.5,3.75,6240.0
6880,6881,0.5,1.14987,18330.0
6880,11319,3.0,7.5,6240.0
6881,6880,0.5,1.14987,18330.0
6881,8720,1.15,2.8798,6240.0
6881,8721,1.3,2.98965,18330.0
6882,5865,3.4,7.81909,18330.0
6882,6883,0.1,0.22997,18330.0
6882,8721,1.3,2.98965,18330.0
6883,6882,0.1,0.22997,18330.0
6883,6892,0.2,0.45995,18330.0
6883,11273,1.25,3.3799,5258.0
6883,12376,0.28,0.7,6240.0
6884,6885,0.4,1.0,6240.0
6884,12378,0.9,2.25,6240.0
6884,12381,0.7,1.89019,5258.0
6885,6884,0.4,1.0,6240.0
6885,6886,0.3,0.75,6240.0
6885,6888,0.9,2.33969,5018.0
6885,8720,1.15,2.8798,6240.0
6886,6875,1.6,4.0,6240.0
6886,6878,1.8,4.5,6240.0
6886,6885,0.3,0.75,6240.0
6887,6839,0.01,0.0,999999.0
6887,6841,0.85,1.7801,23355.0
6888,6864,1.1,2.64,24930.0
6888,6885,0.9,2.33969,5018.0
6888,6889,0.9,2.16,24930.0
6889,6888,0.9,2.16,24930.0
6889,6890,0.77,2.15989,4515.0
6889,6891,0.8,1.92,24930.0
6890,6889,0.77,2.15989,4515.0
6890,8725,0.2,0.55996,4515.0
6890,8726,0.2,0.55996,4515.0
6891,6889,0.8,1.92,24930.0
6891,6897,0.1,0.24,24930.0
6891,8080,0.4,1.03986,5018.0
6892,6883,0.2,0.45995,18330.0
6892,6893,0.4,0.91989,18330.0
6892,8722,0.65,1.62975,6240.0
6893,1636,0.01,0.0,999999.0
6893,6892,0.4,0.91989,18330.0
6893,6894,0.2,0.45995,18330.0
6894,6893,0.2,0.45995,18330.0
6894,6895,0.3,0.68992,18330.0
6894,6896,0.6,1.62016,5258.0
6895,1075,0.7,0.0,999999.0
6895,6894,0.3,0.68992,18330.0
6895,6899,0.3,0.68992,18330.0
6896,6894,0.6,1.62016,5258.0
6896,6897,0.3,0.81008,5258.0
6896,8080,0.3,0.81008,5258.0
6897,6891,0.1,0.24,24930.0
6897,6896,0.3,0.81008,5258.0
6897,8079,0.2,0.48,24930.0
6897,8725,0.3,0.81008,5258.0
6898,4277,0.01,0.0,999999.0
6898,6901,0.4,0.91989,28598.0
6898,6943,3.4,6.12981,51728.0
6898,8079,0.4,0.91989,28598.0
6899,5864,0.36,0.9,6240.0
6899,6895,0.3,0.68992,18330.0
6899,6900,0.4,0.96,15975.0
6899,6901,0.3,0.75,6240.0
6900,6899,0.4,0.96,15975.0
6900,6901,0.3,0.72,24930.0
6900,6906,0.2,0.48,34260.0
6901,6898,0.4,0.91989,28598.0
6901,6899,0.3,0.75,6240.0
6901,6900,0.3,0.72,24930.0
6901,6902,0.4,1.03986,5018.0
6902,6901,0.4,1.03986,5018.0
6902,6903,0.2,0.51993,5018.0
6902,12004,0.18,0.5,4515.0
6903,5859,0.19,0.4899,5018.0
6903,5860,0.1,0.25997,5018.0
6903,6902,0.2,0.51993,5018.0
6904,1078,0.5,0.0,999999.0
6904,5860,0.11,0.28998,5018.0
6904,6906,0.32,0.83009,5018.0
6905,1078,0.5,0.0,999999.0
6905,5859,0.5,1.29983,5018.0
6905,6908,0.5,1.29983,5018.0
6906,5863,0.38,0.99001,5018.0
6906,6900,0.2,0.48,34260.0
6906,6904,0.32,0.83009,5018.0
6906,8727,0.2,0.48,24930.0
6907,5860,0.58,1.50976,5018.0
6907,6908,0.5,1.2,15975.0
6907,6910,0.8,1.83979,18330.0
6907,8727,0.2,0.48,24930.0
6908,6905,0.5,1.29983,5018.0
6908,6907,0.5,1.2,15975.0
6908,6909,0.4,0.91989,18330.0
6909,1076,0.7,0.0,999999.0
6909,6908,0.4,0.91989,18330.0
6909,6912,0.5,1.14987,18330.0
6910,1076,0.7,0.0,999999.0
6910,6907,0.8,1.83979,18330.0
6910,6911,0.8,1.83979,18330.0
6911,6910,0.8,1.83979,18330.0
6911,7972,0.5,1.14987,18330.0
6911,8723,0.4,1.08011,5258.0
6912,6909,0.5,1.14987,18330.0
6912,8723,0.4,1.08011,5258.0
6912,13309,0.1,0.22997,18330.0
6913,1106,0.7,0.0,999999.0
6913,6659,0.6,1.62016,5258.0
6913,6664,1.2,3.24032,5258.0
6914,423,0.5,0.0,999999.0
6914,2867,0.17,0.40997,15975.0
6914,5612,0.17,0.40997,15975.0
6915,424,0.5,0.0,999999.0
6915,5611,0.2,0.48,15975.0
6915,5612,0.2,0.48,15975.0
6916,425,0.5,0.0,999999.0
6916,5614,0.35,0.84,15975.0
6916,5615,0.35,0.84,15975.0
6917,425,0.5,0.0,999999.0
6917,5615,0.5,1.2,15975.0
6917,11872,0.32,0.76985,15975.0
6918,426,0.5,0.0,999999.0
6918,5595,0.52,1.35006,5018.0
6918,5596,0.52,1.35006,5018.0
6919,426,0.5,0.0,999999.0
6919,5596,0.4,0.96,51390.0
6919,8057,0.17,0.40997,51390.0
6920,427,0.5,0.0,999999.0
6920,5591,0.2,0.48,15975.0
6920,5592,0.11,0.26005,15975.0
6921,873,0.5,0.0,999999.0
6921,3106,0.65,1.56,15975.0
6921,12895,0.09,0.21996,15975.0
6922,873,0.5,0.0,999999.0
6922,2489,0.55,1.32,7988.0
6922,2490,0.55,1.32,7988.0
6923,873,0.5,0.0,999999.0
6923,2490,0.5,1.2,15975.0
6923,11041,0.2,0.48,15975.0
6924,873,0.5,0.0,999999.0
6924,2484,0.8,1.92,7988.0
6924,2485,0.8,1.92,7988.0
6925,1129,0.25,0.0,999999.0
6925,6939,0.13,0.34993,4358.0
6925,8190,0.03,0.08,4358.0
6926,6927,0.13,0.37993,4050.0
6926,6928,0.14,0.37992,4358.0
6926,8190,0.03,0.08,4358.0
6927,1128,0.25,0.0,999999.0
6927,6926,0.13,0.37993,4050.0
6927,13263,0.4,1.15998,4050.0
6928,6926,0.14,0.37992,4358.0
6928,6936,0.13,0.34993,4358.0
6928,8192,0.13,0.34993,4358.0
6929,6930,0.07,0.18996,4358.0
6929,6935,0.13,0.34993,4358.0
6929,8192,0.13,0.34993,4358.0
6929,13263,0.13,0.37993,4050.0
6930,6929,0.07,0.18996,4358.0
6930,6934,0.13,0.34993,4358.0
6930,8191,0.08,0.21998,4358.0
6931,1131,0.5,0.0,999999.0
6931,6932,0.13,0.34993,4358.0
6931,8191,0.08,0.21998,4358.0
6931,8193,0.3,0.7799,5018.0
6932,6931,0.13,0.34993,4358.0
6932,6933,0.08,0.25,3165.0
6932,6950,0.14,0.43011,3165.0
6933,1130,0.25,0.0,999999.0
6933,6932,0.08,0.25,3165.0
6933,6934,0.08,0.25,3165.0
6934,6930,0.13,0.34993,4358.0
6934,6933,0.08,0.25,3165.0
6934,6935,0.07,0.22001,3165.0
6934,6951,0.14,0.43011,3165.0
6935,6929,0.13,0.34993,4358.0
6935,6934,0.07,0.22001,3165.0
6935,6936,0.26,0.69987,4358.0
6935,8135,0.14,0.43011,3165.0
6936,6928,0.13,0.34993,4358.0
6936,6935,0.26,0.69987,4358.0
6936,6937,0.05,0.13999,4358.0
6936,6945,0.14,0.43011,3165.0
6937,1128,0.25,0.0,999999.0
6937,6936,0.05,0.13999,4358.0
6937,6938,0.1,0.32,2828.0
6938,6926,0.13,0.34993,4358.0
6938,6937,0.1,0.32,2828.0
6938,6939,0.07,0.22001,2828.0
6939,6925,0.13,0.34993,4358.0
6939,6938,0.07,0.22001,2828.0
6939,6940,0.14,0.44992,2828.0
6940,6939,0.14,0.44992,2828.0
6940,6941,0.07,0.22001,2828.0
6940,8189,0.03,0.1,2828.0
6941,6938,0.14,0.44992,2828.0
6941,6940,0.07,0.22001,2828.0
6941,6945,0.15,0.48,2828.0
6942,874,0.5,0.0,999999.0
6942,2491,0.2,0.48,7988.0
6942,3108,0.2,0.48,15975.0
6943,6898,3.4,6.12981,51728.0
6943,6944,1.2,2.16022,51728.0
6943,7923,2.2,4.62023,14580.0
6943,13302,0.28,0.48,32415.0
6944,6943,1.2,2.16022,51728.0
6944,7946,0.7,1.68,15975.0
6944,8265,0.1,0.24,15975.0
6944,11096,0.01,0.0,999999.0
6945,6936,0.14,0.43011,3165.0
6945,6941,0.15,0.48,2828.0
6945,6966,0.07,0.22001,3165.0
6946,3960,0.45,1.08,15975.0
6947,1965,0.41,0.94001,18330.0
6947,3068,0.43,0.99002,18330.0
6947,6967,1.78,4.81081,5258.0
6948,6950,0.29,0.83015,22650.0
6948,7357,0.1,0.29,22650.0
6949,6709,0.4,0.91989,9165.0
6949,12439,0.57,1.30984,9165.0
6949,12507,0.44,1.19026,5258.0
6950,6874,0.16,0.45999,22650.0
6950,6932,0.14,0.43011,3165.0
6950,6955,0.07,0.22001,3165.0
6951,6934,0.14,0.43011,3165.0
6951,6954,0.07,0.22001,3165.0
6951,8135,0.07,0.2,22650.0
6952,6962,0.08,0.23,10575.0
6952,6966,0.2,0.62016,3165.0
6952,8134,0.1,0.29,10575.0
6952,8320,0.06,0.16997,10575.0
6953,6954,0.07,0.2,22650.0
6953,6960,0.08,0.23,5288.0
6953,8135,0.07,0.2,5288.0
6954,6951,0.07,0.22001,3165.0
6954,6955,0.16,0.45999,22650.0
6954,6959,0.16,0.49005,3165.0
6955,6948,0.16,0.45999,22650.0
6955,6950,0.07,0.22001,3165.0
6955,6958,0.16,0.49005,3165.0
6956,6846,0.2,0.54005,4358.0
6956,7357,0.09,0.22998,14055.0
6956,8138,0.2,0.57007,10575.0
6957,6969,0.3,0.68992,9165.0
6957,12438,0.15,0.41002,5258.0
6957,12439,0.1,0.22997,9165.0
6958,6785,0.08,0.25,9878.0
6958,6955,0.16,0.49005,3165.0
6959,6954,0.16,0.49005,3165.0
6959,6961,0.07,0.2,16493.0
6959,6983,0.05,0.15,3165.0
6960,1120,0.2,0.0,999999.0
6960,6953,0.08,0.23,5288.0
6960,6961,0.08,0.23,5288.0
6961,6960,0.08,0.23,5288.0
6961,6982,0.06,0.16997,10575.0
6961,8139,0.03,0.09,16493.0
6962,1120,0.2,0.0,999999.0
6962,6952,0.08,0.23,10575.0
6962,6963,0.08,0.23,10575.0
6963,6962,0.08,0.23,10575.0
6963,6964,0.2,0.62016,9878.0
6963,6981,0.08,0.23,10575.0
6964,6966,0.17,0.51988,3165.0
6964,6972,0.15,0.48,8820.0
6964,6980,0.12,0.36999,3165.0
6965,2394,0.29,0.69992,24930.0
6965,3406,0.28,0.67012,24930.0
6966,6945,0.07,0.22001,3165.0
6966,6964,0.17,0.51988,3165.0
6966,6973,0.15,0.48,2828.0
6967,1962,0.16,0.42991,5258.0
6967,5838,0.48,1.30023,5258.0
6967,6947,1.78,4.81081,5258.0
6968,874,0.5,0.0,999999.0
6968,2488,0.65,1.68977,5018.0
6968,2491,0.65,1.68977,5018.0
6969,1394,0.7,0.0,999999.0
6969,6957,0.3,0.68992,9165.0
6969,12509,0.19,0.43998,9165.0
6970,874,0.5,0.0,999999.0
6970,2488,0.25,0.69995,4515.0
6970,2489,0.25,0.69995,4515.0
6971,1395,0.5,0.0,999999.0
6971,6978,0.28,0.67012,7988.0
6971,12509,0.38,0.8699,9165.0
6972,6975,0.07,0.22001,8820.0
6972,8188,0.08,0.26002,2828.0
6973,6941,0.07,0.22001,2828.0
6973,6974,0.07,0.22001,2828.0
6974,8187,0.08,0.26002,2828.0
6974,8189,0.03,0.1,2828.0
6975,1127,0.2,0.0,999999.0
6975,6976,0.16,0.5101,2828.0
6975,8187,0.08,0.26002,2828.0
6976,6975,0.16,0.5101,2828.0
6976,6977,0.07,0.22001,5655.0
6977,6972,0.14,0.44992,2828.0
6977,6980,0.16,0.5101,5655.0
6977,6990,0.11,0.34995,2828.0
6978,6971,0.28,0.67012,7988.0
6978,7104,0.25,0.6,7988.0
6978,10106,0.41,0.98008,7988.0
6978,12508,1.08,2.7,6240.0
6979,3104,0.05,0.13999,25388.0
6979,3110,1.55,2.79028,33150.0
6979,3133,2.61,4.69988,33150.0
6980,6964,0.12,0.36999,3165.0
6980,6981,0.2,0.62016,6330.0
6980,6988,0.12,0.32,4358.0
6981,6963,0.08,0.23,10575.0
6981,6987,0.12,0.33994,10575.0
6981,8152,0.03,0.09,16493.0
6982,6961,0.06,0.16997,10575.0
6982,6983,0.07,0.2,16493.0
6982,6985,0.14,0.4,10575.0
6983,6828,0.11,0.34003,9878.0
6983,6959,0.05,0.15,3165.0
6984,3104,1.4,2.20994,51728.0
6984,6986,0.01,0.0,999999.0
6985,6830,0.08,0.25,6330.0
6985,6982,0.14,0.4,10575.0
6985,6987,0.16,0.42991,8715.0
6985,7002,0.04,0.10999,10575.0
6986,3105,1.0,1.58019,51728.0
6986,6984,0.01,0.0,999999.0
6987,6981,0.12,0.33994,10575.0
6987,6985,0.16,0.42991,8715.0
6987,6988,0.21,0.56988,8715.0
6987,6998,0.11,0.28002,7028.0
6988,6980,0.12,0.32,4358.0
6988,6987,0.21,0.56988,8715.0
6988,6990,0.16,0.42991,8715.0
6988,6996,0.1,0.27003,4358.0
6989,1061,0.5,0.0,999999.0
6989,6762,0.38,0.91018,7988.0
6989,8700,0.5,1.2,7988.0
6990,6977,0.11,0.34995,2828.0
6990,6988,0.16,0.42991,8715.0
6990,6991,0.1,0.25997,5018.0
6991,6990,0.1,0.25997,5018.0
6991,6993,0.08,0.20997,5018.0
6991,8186,0.19,0.4899,5018.0
6992,875,0.5,0.0,999999.0
6992,2448,0.25,0.64991,5018.0
6992,2596,0.25,0.64991,5018.0
6993,1124,0.5,0.0,999999.0
6993,6991,0.08,0.20997,5018.0
6993,6996,0.08,0.21998,4358.0
6994,1057,0.5,0.0,999999.0
6994,6683,0.6,1.55979,5018.0
6994,6698,0.5,1.29983,5018.0
6995,1122,0.25,0.0,999999.0
6995,6996,0.08,0.21998,4358.0
6995,7012,0.3,0.7799,5018.0
6996,6988,0.1,0.27003,4358.0
6996,6993,0.08,0.21998,4358.0
6996,6995,0.08,0.21998,4358.0
6996,8181,0.1,0.27003,4358.0
6997,1122,0.25,0.0,999999.0
6997,6998,0.08,0.2,7028.0
6997,7011,0.24,0.65011,4358.0
6998,6987,0.11,0.28002,7028.0
6998,6997,0.08,0.2,7028.0
6998,7001,0.18,0.49002,4358.0
6998,8181,0.1,0.27003,4358.0
6999,1067,0.5,0.0,999999.0
6999,6796,0.82,2.12987,5018.0
6999,6852,0.3,0.7799,5018.0
7000,1068,0.5,0.0,999999.0
7000,6810,0.22,0.62001,4515.0
7000,8081,0.38,1.06992,4515.0
7001,6998,0.18,0.49002,4358.0
7001,7002,0.08,0.21998,4358.0
7001,7003,0.05,0.13999,4358.0
7001,8299,0.28,0.75984,4358.0
7002,6985,0.04,0.10999,10575.0
7002,7001,0.08,0.21998,4358.0
7002,7003,0.07,0.18003,7028.0
7003,7001,0.05,0.13999,4358.0
7003,7002,0.07,0.18003,7028.0
7003,7005,0.15,0.38007,7028.0
7004,761,0.25,0.0,999999.0
7004,2155,0.25,0.62999,14055.0
7004,12690,0.27,0.6801,14055.0
7005,6846,0.2,0.54005,4358.0
7005,7003,0.15,0.38007,7028.0
7005,7006,0.15,0.38007,7028.0
7005,8299,0.23,0.61995,4358.0
7006,7005,0.15,0.38007,7028.0
7006,7007,0.05,0.13999,4358.0
7006,7008,0.04,0.1,7028.0
7007,7006,0.05,0.13999,4358.0
7007,7008,0.03,0.08,4358.0
7007,8179,0.45,1.22006,4358.0
7007,8180,0.15,0.38007,7028.0
7008,7006,0.04,0.1,7028.0
7008,7007,0.03,0.08,4358.0
7008,7009,0.06,0.16,4358.0
7008,8162,0.15,0.38007,7028.0
7009,7008,0.06,0.16,4358.0
7009,8184,0.15,0.41002,8715.0
7009,8299,0.2,0.54005,4358.0
7010,7011,0.18,0.49002,4358.0
7010,8182,0.15,0.41002,4358.0
7010,8183,0.15,0.41002,4358.0
7010,8299,0.01,0.0,999999.0
7011,6997,0.24,0.65011,4358.0
7011,7010,0.18,0.49002,4358.0
7011,7014,0.14,0.37992,4358.0
7011,7019,0.2,0.5,7028.0
7012,6995,0.3,0.7799,5018.0
7012,7013,0.13,0.34002,5018.0
7012,7014,0.13,0.34002,5018.0
7012,7017,0.3,0.7799,5018.0
7013,1125,0.25,0.0,999999.0
7013,7012,0.13,0.34002,5018.0
7013,7016,0.3,0.7799,5018.0
7013,8186,0.19,0.4899,5018.0
7014,7011,0.14,0.37992,4358.0
7014,7012,0.13,0.34002,5018.0
7014,13264,0.14,0.40996,4050.0
7014,13265,0.29,0.84017,4050.0
7015,8101,0.01,0.0,999999.0
7015,12379,2.9,4.93058,50580.0
7016,7013,0.3,0.7799,5018.0
7016,7017,0.2,0.51993,5018.0
7016,7032,0.1,0.25997,5018.0
7017,7012,0.3,0.7799,5018.0
7017,7016,0.2,0.51993,5018.0
7017,7031,0.1,0.27003,4358.0
7017,13265,0.07,0.18996,4358.0
7018,7019,0.1,0.27003,4358.0
7018,7020,0.1,0.27003,4358.0
7018,7030,0.1,0.27003,4358.0
7018,13265,0.09,0.24,4358.0
7019,7011,0.2,0.5,7028.0
7019,7018,0.1,0.27003,4358.0
7019,7020,0.1,0.25,7028.0
7019,8183,0.15,0.41002,4358.0
7020,7018,0.1,0.27003,4358.0
7020,7019,0.1,0.25,7028.0
7020,7029,0.1,0.25,7028.0
7020,8185,0.05,0.13999,4358.0
7021,7022,0.2,0.54005,4358.0
7021,7028,0.1,0.27003,4358.0
7021,8182,0.15,0.41002,4358.0
7021,8185,0.05,0.13999,4358.0
7022,7021,0.2,0.54005,4358.0
7022,7023,0.1,0.27003,4358.0
7022,7027,0.1,0.27003,8715.0
7023,7022,0.1,0.27003,4358.0
7023,7024,0.2,0.54005,4358.0
7023,7026,0.1,0.25,7028.0
7023,8162,0.15,0.38007,7028.0
7024,7023,0.2,0.54005,4358.0
7024,7025,0.2,0.5,7028.0
7024,8180,0.15,0.38007,7028.0
7024,8214,0.22,0.62001,4515.0
7025,7024,0.2,0.5,7028.0
7025,7026,0.3,0.75,7028.0
7025,7041,0.2,0.48,7988.0
7025,7042,0.1,0.24,7988.0
7026,7023,0.1,0.25,7028.0
7026,7025,0.3,0.75,7028.0
7026,7027,0.17,0.43002,7028.0
7026,7038,0.2,0.5,7028.0
7027,7026,0.17,0.43002,7028.0
7027,7028,0.2,0.5,7028.0
7027,7037,0.2,0.54005,8715.0
7028,7021,0.1,0.27003,4358.0
7028,7027,0.2,0.5,7028.0
7028,7029,0.1,0.25,7028.0
7028,7036,0.2,0.54005,4358.0
7029,7020,0.1,0.25,7028.0
7029,7028,0.1,0.25,7028.0
7029,7030,0.13,0.34993,4358.0
7029,7035,0.2,0.5,7028.0
7030,7018,0.1,0.27003,4358.0
7030,7029,0.13,0.34993,4358.0
7030,13266,0.03,0.08,4358.0
7031,7017,0.1,0.27003,4358.0
7031,7032,0.2,0.57999,4050.0
7031,7034,0.18,0.49002,4358.0
7031,13266,0.1,0.27003,4358.0
7032,7016,0.1,0.25997,5018.0
7032,7031,0.2,0.57999,4050.0
7032,7033,0.2,0.51993,5018.0
7033,7032,0.2,0.51993,5018.0
7033,7034,0.2,0.54005,4358.0
7033,13256,0.43,1.11979,5018.0
7034,7031,0.18,0.49002,4358.0
7034,7033,0.2,0.54005,4358.0
7034,13260,0.1,0.27003,4358.0
7035,7029,0.2,0.5,7028.0
7035,7036,0.1,0.27003,4358.0
7035,7139,0.38,0.91018,7988.0
7035,13260,0.1,0.27003,4358.0
7036,6839,0.12,0.32,4358.0
7036,7028,0.2,0.54005,4358.0
7036,7035,0.1,0.27003,4358.0
7037,6839,0.18,0.49002,4358.0
7037,7136,0.3,0.81008,8715.0
7037,8259,0.1,0.27003,4358.0
7038,7026,0.2,0.5,7028.0
7038,7040,0.2,0.54005,4358.0
7038,8258,0.24,0.6,7028.0
7038,8259,0.1,0.27003,4358.0
7039,7942,0.05,0.12,15975.0
7039,13306,0.1,0.22997,18330.0
7040,1138,0.25,0.0,999999.0
7040,7038,0.2,0.54005,4358.0
7040,7041,0.2,0.54005,4358.0
7041,7025,0.2,0.48,7988.0
7041,7040,0.2,0.54005,4358.0
7041,7129,0.3,0.75,7028.0
7042,7025,0.1,0.24,7988.0
7042,8160,0.1,0.25997,5018.0
7042,8243,0.2,0.48,7988.0
7043,8160,0.15,0.36,7988.0
7043,8243,0.17,0.44003,5018.0
7043,8303,0.7,1.68,7988.0
7043,13261,0.17,0.48,4515.0
7044,1984,0.08,0.2,30090.0
7044,7046,0.39,0.9799,7028.0
7044,8242,0.3,0.72,34260.0
7044,8243,0.4,0.96,7988.0
7045,1136,0.25,0.0,999999.0
7045,1984,0.22,0.63984,4050.0
7045,3571,0.12,0.35002,4050.0
7046,3564,0.19,0.48,7028.0
7046,3571,0.1,0.25,7028.0
7046,7044,0.39,0.9799,7028.0
7046,10531,0.32,0.8,7028.0
7047,1136,0.25,0.0,999999.0
7047,3571,0.1,0.25,7028.0
7047,7051,0.2,0.5,7028.0
7048,3466,0.33,0.82984,14055.0
7048,7049,0.1,0.25,7028.0
7048,7050,0.1,0.25,14055.0
7048,9157,0.01,0.0,999999.0
7049,1558,0.13,0.32995,7028.0
7049,1995,0.31,0.77987,7028.0
7049,7048,0.1,0.25,7028.0
7049,7050,0.1,0.25,7028.0
7050,7048,0.1,0.25,14055.0
7050,7049,0.1,0.25,7028.0
7050,7051,0.3,0.75,7028.0
7051,7047,0.2,0.5,7028.0
7051,7050,0.3,0.75,7028.0
7051,7052,0.13,0.32995,7028.0
7051,8240,0.25,0.62999,7028.0
7052,7051,0.13,0.32995,7028.0
7052,7054,0.3,0.72,7988.0
7052,10455,0.2,0.57999,4050.0
7053,7054,0.4,0.96,7988.0
7053,7357,0.17,0.43002,7028.0
7053,8240,0.25,0.62999,7028.0
7054,7052,0.3,0.72,7988.0
7054,7053,0.4,0.96,7988.0
7054,7055,0.3,0.72,7988.0
7054,8193,0.3,0.7799,5018.0
7055,5795,0.08,0.21998,4515.0
7055,7054,0.3,0.72,7988.0
7055,7057,0.3,0.72,7988.0
7056,1558,0.09,0.22998,7028.0
7056,8236,0.25,0.62999,7028.0
7056,10455,0.22,0.63984,4050.0
7057,7055,0.3,0.72,7988.0
7057,8235,0.35,0.84,7988.0
7057,8236,0.23,0.55002,7988.0
7057,9350,0.17,0.48,4515.0
7058,8235,0.35,0.84,7988.0
7058,8331,0.35,0.84,7988.0
7058,9094,0.17,0.44003,5018.0
7058,10422,0.13,0.35994,4515.0
7059,1134,0.25,0.0,999999.0
7059,1995,0.2,0.5,7028.0
7059,7061,0.2,0.5,7028.0
7060,1135,0.25,0.0,999999.0
7060,3466,0.1,0.25,14055.0
7060,7062,0.3,0.75,14055.0
7061,7059,0.2,0.5,7028.0
7061,8237,0.26,0.69987,4358.0
7061,8332,0.36,0.85987,7988.0
7061,8394,0.2,0.54005,4358.0
7062,7060,0.3,0.75,14055.0
7062,7063,0.31,0.77987,14055.0
7062,8394,0.14,0.37992,4358.0
7062,9158,0.1,0.27003,4358.0
7063,7062,0.31,0.77987,14055.0
7063,7083,0.12,0.3,21915.0
7063,8330,0.09,0.21996,15975.0
7063,8999,0.32,0.8,21915.0
7064,7073,0.2,0.5,21915.0
7064,8340,0.2,0.54005,4358.0
7064,8341,0.15,0.41002,4358.0
7064,8999,0.18,0.45,21915.0
7065,2163,0.19,0.46005,7988.0
7065,3055,0.2,0.5,7028.0
7065,7066,0.2,0.54005,4358.0
7065,8340,0.2,0.54005,4358.0
7066,2208,0.1,0.27998,4515.0
7066,2904,0.24,0.61989,5018.0
7066,7065,0.2,0.54005,4358.0
7066,8529,0.19,0.52999,4515.0
7067,2904,0.06,0.16,5018.0
7067,8161,0.2,0.48,7988.0
7067,12085,0.23,0.55002,7988.0
7068,7069,0.4,1.03986,5018.0
7068,8161,0.3,0.72,7988.0
7068,8333,0.34,0.81994,7988.0
7069,7068,0.4,1.03986,5018.0
7069,7071,0.2,0.51993,5018.0
7069,8529,0.31,0.86997,4515.0
7070,1157,0.25,0.0,999999.0
7070,3055,0.1,0.25,7028.0
7070,7071,0.3,0.72,7988.0
7071,7069,0.2,0.51993,5018.0
7071,7070,0.3,0.72,7988.0
7071,8527,0.2,0.48,7988.0
7071,9014,0.22,0.59008,4358.0
7072,7075,0.18,0.46997,5018.0
7072,8337,0.66,1.58021,24930.0
7072,8338,0.26,0.62003,24930.0
7072,9014,0.06,0.16,4358.0
7073,2215,0.15,0.43,4050.0
7073,7064,0.2,0.5,21915.0
7073,8338,0.27,0.65008,24930.0
7074,1158,0.5,0.0,999999.0
7074,7075,0.3,0.7799,5018.0
7074,7095,0.3,0.7799,5018.0
7075,7072,0.18,0.46997,5018.0
7075,7074,0.3,0.7799,5018.0
7075,8339,0.25,0.64991,5018.0
7076,8163,0.1,0.25,21915.0
7076,8334,0.22,0.55,7028.0
7076,8337,0.2,0.5,21915.0
7077,8163,0.2,0.55996,9030.0
7077,8335,0.3,0.83994,4515.0
7077,13327,0.4,1.11993,4515.0
7078,1153,0.5,0.0,999999.0
7078,7080,0.2,0.55996,4515.0
7078,13327,0.26,0.73,4515.0
7079,1153,0.5,0.0,999999.0
7079,5804,0.12,0.28997,7988.0
7079,7080,0.38,0.91018,7988.0
7080,7078,0.2,0.55996,4515.0
7080,7079,0.38,0.91018,7988.0
7080,8463,0.7,1.68,7988.0
7081,7584,0.05,0.12998,5018.0
