Node,X,Y
6089,30255.0,74904.0
6090,30327.0,74862.0
6091,30401.0,74913.0
6092,30401.0,74921.0
6093,30383.0,74888.0
6094,30405.0,74908.0
6095,30346.0,74946.0
6096,30349.0,74922.0
6097,30283.0,74958.0
6098,30275.0,74935.0
6099,30284.0,74934.0
6100,30293.0,74937.0
6101,30236.0,74940.0
6102,30245.0,74939.0
6103,30261.0,74937.0
6104,30224.0,74991.0
6105,30174.0,74978.0
6106,30163.0,75000.0
6107,30102.0,74995.0
6108,30126.0,74985.0
6109,30067.0,74990.0
6110,30070.0,75015.0
6111,29780.0,74427.0
6112,30013.0,74982.0
6113,30127.0,75019.0
6114,30108.0,75027.0
6115,30115.0,75030.0
6116,30170.0,75036.0
6117,30196.0,75032.0
6118,30180.0,75018.0
6119,30221.0,75028.0
6120,30223.0,75012.0
6121,30239.0,75025.0
6122,30232.0,74988.0
6123,30251.0,75007.0
6124,30269.0,74982.0
6125,30290.0,75000.0
6126,30299.0,74977.0
6127,30291.0,74979.0
6128,30282.0,74980.0
6129,30319.0,74953.0
6130,30351.0,74990.0
6131,30337.0,74972.0
6132,30357.0,74960.0
6133,30367.0,74951.0
6134,30376.0,74910.0
6135,30398.0,74938.0
6136,30403.0,74944.0
6137,30442.0,74961.0
6138,30460.0,74963.0
6139,30427.0,74923.0
6140,30407.0,75009.0
6141,30450.0,74979.0
6142,30386.0,74964.0
6143,30411.0,75034.0
6144,30385.0,75031.0
6145,30363.0,74993.0
6146,30345.0,75008.0
6147,30315.0,75012.0
6148,30369.0,75035.0
6149,30353.0,75011.0
6150,30350.0,75039.0
6151,30309.0,75020.0
6152,30310.0,75045.0
6153,30280.0,75024.0
6154,30297.0,75064.0
6155,30253.0,75029.0
6156,30264.0,75053.0
6157,30255.0,75055.0
6158,30244.0,75057.0
6159,30225.0,75033.0
6160,30235.0,75058.0
6161,30227.0,75060.0
6162,30182.0,75040.0
6163,30116.0,75078.0
6164,30090.0,75154.0
6165,30114.0,75165.0
6166,30122.0,75189.0
6167,30141.0,75163.0
6168,30129.0,75153.0
6169,30149.0,75144.0
6170,30161.0,75155.0
6171,30172.0,75134.0
6172,30182.0,75111.0
6173,30122.0,75117.0
6174,30208.0,75134.0
6175,30213.0,75087.0
6176,30269.0,75088.0
6177,30260.0,75084.0
6178,30292.0,75124.0
6179,30296.0,75114.0
6180,30315.0,75117.0
6181,30317.0,75088.0
6182,30329.0,75088.0
6183,30391.0,75102.0
6184,30404.0,75117.0
6185,30432.0,75129.0
6186,30458.0,75108.0
6187,30459.0,75086.0
6188,30429.0,75064.0
6189,30474.0,75077.0
6190,30438.0,75037.0
6191,30493.0,75050.0
6192,30489.0,75025.0
6193,30512.0,75021.0
6194,30509.0,74983.0
6195,30579.0,75030.0
6196,29675.0,74262.0
6197,30684.0,75100.0
6198,30707.0,75153.0
6199,30723.0,75175.0
6200,30643.0,75074.0
6201,30571.0,75042.0
6202,30574.0,75064.0
6203,30553.0,75069.0
6204,30554.0,75094.0
6205,30530.0,75076.0
6206,30541.0,75127.0
6207,30533.0,75103.0
6208,30522.0,75132.0
6209,30512.0,75106.0
6210,30547.0,75149.0
6211,30530.0,75188.0
6212,30527.0,75167.0
6213,30549.0,75213.0
6214,30504.0,75193.0
6215,30513.0,75180.0
6216,30500.0,75172.0
6217,30492.0,75185.0
6218,30477.0,75155.0
6219,30484.0,75138.0
6220,30463.0,75140.0
6221,30471.0,75123.0
6222,30469.0,75188.0
6223,30439.0,75161.0
6224,30445.0,75181.0
6225,30453.0,75202.0
6226,30417.0,75208.0
6227,30448.0,75229.0
6228,30403.0,75236.0
6229,30383.0,75120.0
6230,30363.0,75123.0
6231,30380.0,75164.0
6232,30361.0,75216.0
6233,30348.0,75207.0
6234,30361.0,75195.0
6235,30371.0,75193.0
6236,30376.0,75203.0
6237,30334.0,75221.0
6238,30322.0,75242.0
6239,30338.0,75179.0
6240,30331.0,75200.0
6241,30312.0,75187.0
6242,30315.0,75164.0
6243,30328.0,75154.0
6244,30315.0,75135.0
6245,30305.0,75145.0
6246,30260.0,75113.0
6247,30256.0,75131.0
6248,30267.0,75139.0
6249,30268.0,75124.0
6250,30263.0,75153.0
6251,30243.0,75128.0
6252,30216.0,75186.0
6253,30189.0,75164.0
6254,30279.0,75220.0
6255,30285.0,75200.0
6256,30276.0,75172.0
6257,30277.0,75279.0
6258,30275.0,75244.0
6259,30256.0,75228.0
6260,30237.0,75248.0
6261,30214.0,75203.0
6262,30226.0,75237.0
6263,30177.0,75229.0
6264,30134.0,75229.0
6265,30128.0,75264.0
6266,30103.0,75263.0
6267,30104.0,75233.0
6268,30049.0,75199.0
6269,30055.0,75235.0
6270,30020.0,75232.0
6271,30009.0,75182.0
6272,30031.0,75283.0
6273,30087.0,75310.0
6274,29945.0,75238.0
6275,29957.0,75264.0
6276,29946.0,75320.0
6277,29943.0,75292.0
6278,29940.0,75267.0
6279,29966.0,75306.0
6280,29982.0,75302.0
6281,29977.0,75285.0
6282,29920.0,75353.0
6283,29930.0,75369.0
6284,29911.0,75338.0
6285,29901.0,75351.0
6286,29914.0,75307.0
6287,29888.0,75293.0
6288,29870.0,75332.0
6289,29832.0,75343.0
6290,29888.0,75386.0
6291,29846.0,75422.0
6292,29805.0,75406.0
6293,29848.0,75384.0
6294,29892.0,75426.0
6295,29818.0,75450.0
6296,29819.0,75521.0
6297,29842.0,75467.0
6298,29882.0,75463.0
6299,29807.0,75530.0
6300,29792.0,75579.0
6301,29848.0,75646.0
6302,29920.0,75400.0
6303,29999.0,75328.0
6304,29927.0,75667.0
6305,29868.0,75701.0
6306,29865.0,75733.0
6307,29907.0,75739.0
6308,29919.0,75699.0
6309,29942.0,75711.0
6310,29961.0,75681.0
6311,29959.0,75650.0
6312,29992.0,75675.0
6313,29984.0,75625.0
6314,29939.0,75639.0
6315,29948.0,75589.0
6316,29981.0,75530.0
6317,29986.0,75558.0
6318,30014.0,75588.0
6319,29988.0,75584.0
6320,29682.0,74904.0
6321,30005.0,75546.0
6322,30019.0,75498.0
6323,30036.0,75520.0
6324,30031.0,75496.0
6325,30052.0,75503.0
6326,30060.0,75524.0
6327,29986.0,75459.0
6328,30024.0,75454.0
6329,30000.0,75409.0
6330,30045.0,75372.0
6331,30048.0,75404.0
6332,30046.0,75428.0
6333,30079.0,75426.0
6334,30043.0,75452.0
6335,30080.0,75482.0
6336,30121.0,75393.0
6337,30104.0,75373.0
6338,30126.0,75367.0
6339,30098.0,75400.0
6340,30062.0,75352.0
6341,30117.0,75308.0
6342,30136.0,75320.0
6343,30136.0,75355.0
6344,30147.0,75346.0
6345,30148.0,75324.0
6346,30175.0,75303.0
6347,30167.0,75321.0
6348,30154.0,75273.0
6349,30144.0,75246.0
6350,30188.0,75282.0
6351,30212.0,75272.0
6352,30199.0,75294.0
6353,30184.0,75318.0
6354,30200.0,75366.0
6355,30210.0,75343.0
6356,30175.0,75334.0
6357,30164.0,75375.0
6358,30149.0,75372.0
6359,30157.0,75348.0
6360,30175.0,75406.0
6361,30228.0,75383.0
6362,30210.0,75415.0
6363,30219.0,75461.0
6364,30231.0,75485.0
6365,30164.0,75452.0
6366,30203.0,75515.0
6367,30176.0,75536.0
6368,30187.0,75434.0
6369,30129.0,75438.0
6370,30148.0,75392.0
6371,30069.0,75521.0
6372,30098.0,75504.0
6373,30109.0,75465.0
6374,30139.0,75564.0
6375,30128.0,75491.0
6376,30091.0,75549.0
6377,30066.0,75530.0
6378,30082.0,75563.0
6379,30053.0,75534.0
6380,30046.0,75597.0
6381,30018.0,75623.0
6382,30050.0,75631.0
6383,30086.0,75604.0
6384,30089.0,75643.0
6385,30146.0,75690.0
6386,30216.0,75622.0
6387,30166.0,75645.0
6388,30199.0,75649.0
6389,30110.0,75586.0
6390,30179.0,75568.0
6391,30174.0,75607.0
6392,30235.0,75606.0
6393,30206.0,75600.0
6394,30259.0,75545.0
6395,30224.0,75499.0
6396,30263.0,75505.0
6397,30284.0,75550.0
6398,30309.0,75567.0
6399,30324.0,75531.0
6400,30300.0,75514.0
6401,30277.0,75506.0
6402,30296.0,75490.0
6403,30324.0,75500.0
6404,30330.0,75482.0
6405,30360.0,75528.0
6406,30319.0,75497.0
6407,30393.0,75484.0
6408,30365.0,75475.0
6409,30336.0,75459.0
6410,30358.0,75433.0
6411,30387.0,75450.0
6412,30399.0,75426.0
6413,30415.0,75445.0
6414,30403.0,75469.0
6415,30419.0,75473.0
6416,30474.0,75420.0
6417,30449.0,75389.0
6418,30434.0,75354.0
6419,30411.0,75380.0
6420,30379.0,75386.0
6421,30398.0,75396.0
6422,30384.0,75418.0
6423,30336.0,75419.0
6424,30320.0,75440.0
6425,30306.0,75417.0
6426,30313.0,75463.0
6427,30275.0,75481.0
6428,30285.0,75384.0
6429,30259.0,75311.0
6430,30245.0,75287.0
6431,30277.0,75309.0
6432,30336.0,75373.0
6433,30327.0,75363.0
6434,30332.0,75358.0
6435,30311.0,75330.0
6436,30305.0,75280.0
6437,30334.0,75275.0
6438,30351.0,75273.0
6439,30332.0,75302.0
6440,30354.0,75336.0
6441,30365.0,75304.0
6442,30405.0,75304.0
6443,30357.0,75260.0
6444,30382.0,75268.0
6445,30415.0,75285.0
6446,30423.0,75259.0
6447,30451.0,75255.0
6448,30442.0,75271.0
6449,30473.0,75326.0
6450,30449.0,75337.0
6451,30491.0,75362.0
6452,30519.0,75364.0
6453,30536.0,75308.0
6454,30546.0,75270.0
6455,30577.0,75172.0
6456,30620.0,75220.0
6457,30586.0,75168.0
6458,30600.0,75200.0
6459,30623.0,75171.0
6460,30625.0,75163.0
6461,30653.0,75155.0
6462,30635.0,75127.0
6463,30674.0,75161.0
6464,30692.0,75175.0
6465,30703.0,75172.0
6466,30762.0,75220.0
6467,30717.0,75238.0
6468,30660.0,75283.0
6469,30689.0,75182.0
6470,30677.0,75240.0
6471,30638.0,75248.0
6472,30641.0,75210.0
6473,30599.0,75249.0
6474,30765.0,75731.0
6475,30577.0,75304.0
6476,30590.0,75433.0
6477,30500.0,75463.0
6478,30579.0,75481.0
6479,30560.0,75528.0
6480,30607.0,75551.0
6481,30611.0,75522.0
6482,30618.0,75517.0
6483,30606.0,75461.0
6484,30614.0,75416.0
6485,30648.0,75431.0
6486,30678.0,75472.0
6487,30703.0,75477.0
6488,30666.0,75398.0
6489,30624.0,75397.0
6490,30632.0,75378.0
6491,30657.0,75358.0
6492,30673.0,75370.0
6493,30722.0,75396.0
6494,30704.0,75370.0
6495,30706.0,75452.0
6496,30713.0,75423.0
6497,30741.0,75426.0
6498,30788.0,75413.0
6499,30794.0,75345.0
6500,30728.0,75347.0
6501,30740.0,75380.0
6502,30710.0,75360.0
6503,30714.0,75344.0
6504,30711.0,75333.0
6505,30703.0,75319.0
6506,30677.0,75344.0
6507,30733.0,75285.0
6508,27325.0,77088.0
6509,30690.0,75287.0
6510,30770.0,75297.0
6511,30774.0,75322.0
6512,30766.0,75280.0
6513,30742.0,75250.0
6514,30768.0,75243.0
6515,30787.0,75272.0
6516,30787.0,75220.0
6517,30807.0,75241.0
6518,30851.0,75282.0
6519,30827.0,75285.0
6520,30871.0,75315.0
6521,30846.0,75330.0
6522,30840.0,75360.0
6523,30942.0,75343.0
6524,30926.0,75311.0
6525,30996.0,75379.0
6526,31050.0,75399.0
6527,30959.0,75374.0
6528,30925.0,75378.0
6529,30876.0,75329.0
6530,30907.0,75339.0
6531,30938.0,75406.0
6532,30909.0,75414.0
6533,30799.0,75463.0
6534,30812.0,75496.0
6535,30806.0,75514.0
6536,30751.0,75554.0
6537,30783.0,75557.0
6538,30813.0,75641.0
6539,30771.0,75621.0
6540,30624.0,75554.0
6541,30620.0,75596.0
6542,30604.0,75593.0
6543,30567.0,75582.0
6544,30690.0,75646.0
6545,30640.0,75631.0
6546,30698.0,75738.0
6547,30790.0,75839.0
6548,30822.0,75758.0
6549,30892.0,75686.0
6550,30900.0,75601.0
6551,30938.0,75531.0
6552,31018.0,75546.0
6553,31040.0,75463.0
6554,31021.0,75421.0
6555,31084.0,75442.0
6556,31127.0,75455.0
6557,31140.0,75505.0
6558,31077.0,75506.0
6559,31050.0,75471.0
6560,31131.0,75606.0
6561,31087.0,75666.0
6562,31022.0,75738.0
6563,30938.0,75772.0
6564,30887.0,75731.0
6565,30866.0,75757.0
6566,30868.0,75851.0
6567,30910.0,75848.0
6568,30969.0,75933.0
6569,30961.0,75985.0
6570,30882.0,75989.0
6571,31029.0,75908.0
6572,30934.0,75811.0
6573,31038.0,75819.0
6574,31062.0,75841.0
6575,31483.0,74119.0
6576,31483.0,74255.0
6577,31480.0,74325.0
6578,31481.0,74365.0
6579,31450.0,74381.0
6580,31346.0,74398.0
6581,30865.0,74928.0
6582,31483.0,74430.0
6583,31389.0,74486.0
6584,30878.0,74924.0
6585,31475.0,74516.0
6586,31462.0,74539.0
6587,31491.0,74536.0
6588,30970.0,75008.0
6589,30965.0,75005.0
6590,31448.0,74571.0
6591,31430.0,74550.0
6592,31287.0,74600.0
6593,31266.0,74607.0
6594,31279.0,74641.0
6595,31319.0,74603.0
6596,31301.0,74688.0
6597,31337.0,74754.0
6598,31394.0,74713.0
6599,31385.0,74736.0
6600,31359.0,74798.0
6601,31357.0,74803.0
6602,31317.0,74777.0
6603,31238.0,74730.0
6604,31183.0,74722.0
6605,31485.0,74529.0
6606,31155.0,74748.0
6607,31118.0,74779.0
6608,31014.0,74800.0
6609,31021.0,74781.0
6610,31082.0,74809.0
6611,31097.0,74811.0
6612,31082.0,74863.0
6613,31134.0,74816.0
6614,31169.0,74821.0
6615,31175.0,74830.0
6616,31181.0,74822.0
6617,31219.0,74765.0
6618,31279.0,74827.0
6619,31227.0,74829.0
6620,31305.0,74840.0
6621,31345.0,74836.0
6622,31335.0,74856.0
6623,31321.0,74868.0
6624,31277.0,74890.0
6625,31208.0,74871.0
6626,31236.0,74910.0
6627,31153.0,74951.0
6628,31097.0,74927.0
6629,31104.0,74975.0
6630,31024.0,75020.0
6631,31014.0,75032.0
6632,30993.0,75058.0
6633,30951.0,75141.0
6634,30912.0,75113.0
6635,30896.0,75087.0
6636,30890.0,75094.0
6637,30875.0,75119.0
6638,30870.0,75135.0
6639,30861.0,75162.0
6640,30879.0,75141.0
6641,30891.0,75151.0
6642,31003.0,75181.0
6643,31084.0,75127.0
6644,31061.0,75064.0
6645,31105.0,75092.0
6646,31110.0,75030.0
6647,31175.0,75030.0
6648,31245.0,75005.0
6649,31254.0,75011.0
6650,31263.0,75000.0
6651,31280.0,74996.0
6652,31339.0,74946.0
6653,31368.0,74893.0
6654,31376.0,74877.0
6655,31395.0,74882.0
6656,31408.0,74831.0
6657,31433.0,74847.0
6658,31512.0,74779.0
6659,31555.0,74741.0
6660,31506.0,74680.0
6661,31610.0,74635.0
6662,31645.0,74660.0
6663,31733.0,74760.0
6664,31690.0,74852.0
6665,31666.0,74905.0
6666,31630.0,74950.0
6667,31580.0,74945.0
6668,31501.0,74882.0
6669,31482.0,74924.0
6670,31439.0,74905.0
6671,31429.0,74921.0
6672,31355.0,75011.0
6673,31367.0,75060.0
6674,31355.0,75067.0
6675,30968.0,75012.0
6676,31213.0,75165.0
6677,31132.0,75217.0
6678,31085.0,75244.0
6679,31111.0,75260.0
6680,31231.0,75352.0
6681,31251.0,75364.0
6682,31282.0,75381.0
6683,31330.0,75358.0
6684,31252.0,75315.0
6685,31272.0,75279.0
6686,31332.0,75238.0
6687,31308.0,75221.0
6688,31301.0,75216.0
6689,30310.0,74715.0
6690,31331.0,75124.0
6691,31376.0,75217.0
6692,31412.0,75203.0
6693,31520.0,75079.0
6694,31466.0,75007.0
6695,31515.0,74979.0
6696,31540.0,75016.0
6697,31555.0,75037.0
6698,31412.0,75299.0
6699,31427.0,75267.0
6700,31614.0,75125.0
6701,31699.0,75070.0
6702,31745.0,75035.0
6703,31748.0,74966.0
6704,31828.0,74979.0
6705,31747.0,74914.0
6706,31751.0,74877.0
6707,31782.0,74817.0
6708,27417.0,77204.0
6709,27525.0,77315.0
6710,31828.0,74928.0
6711,31849.0,74894.0
6712,31883.0,74933.0
6713,31936.0,74996.0
6714,31881.0,74988.0
6715,32040.0,74988.0
6716,32007.0,74975.0
6717,31986.0,75005.0
6718,27419.0,77302.0
6719,32085.0,75035.0
6720,32219.0,74996.0
6721,32211.0,75048.0
6722,32229.0,75085.0
6723,32225.0,75085.0
6724,32205.0,75067.0
6725,32193.0,75072.0
6726,32164.0,75057.0
6727,32165.0,75075.0
6728,32131.0,75090.0
6729,32192.0,75087.0
6730,32189.0,75094.0
6731,32161.0,75140.0
6732,32135.0,75173.0
6733,32110.0,75100.0
6734,32118.0,75196.0
6735,32085.0,75239.0
6736,32101.0,74991.0
6737,32071.0,75256.0
6738,32000.0,75217.0
6739,31979.0,75225.0
6740,33089.0,75464.0
6741,31487.0,75497.0
6742,31830.0,75281.0
6743,31485.0,75477.0
6744,31800.0,75175.0
6745,31774.0,75192.0
6746,31768.0,75175.0
6747,31736.0,75208.0
6748,31701.0,75215.0
6749,31671.0,75226.0
6750,31687.0,75276.0
6751,31772.0,75309.0
6752,31714.0,75405.0
6753,31711.0,75353.0
6754,31702.0,75317.0
6755,31632.0,75357.0
6756,31627.0,75336.0
6757,31608.0,75288.0
6758,31528.0,75341.0
6759,31515.0,75382.0
6760,31472.0,75350.0
6761,31363.0,75448.0
6762,31319.0,75468.0
6763,31370.0,75495.0
6764,31464.0,75548.0
6765,31501.0,75431.0
6766,31562.0,75423.0
6767,31581.0,75439.0
6768,31640.0,75380.0
6769,31638.0,75403.0
6770,31669.0,75366.0
6771,31690.0,75418.0
6772,31675.0,75448.0
6773,31640.0,75443.0
6774,31632.0,75479.0
6775,31603.0,75532.0
6776,31540.0,75499.0
6777,31496.0,75565.0
6778,31548.0,75568.0
6779,31590.0,75570.0
6780,31750.0,75578.0
6781,30434.0,74760.0
6782,31669.0,75512.0
6783,30456.0,74735.0
6784,31746.0,75455.0
6785,30455.0,74732.0
6786,31778.0,75602.0
6787,31786.0,75607.0
6788,31775.0,75630.0
6789,31771.0,75646.0
6790,31768.0,75655.0
6791,31810.0,75672.0
6792,31840.0,75675.0
6793,31853.0,75675.0
6794,31866.0,75676.0
6795,31895.0,75680.0
6796,31905.0,75660.0
6797,31876.0,75659.0
6798,31855.0,75657.0
6799,31853.0,75667.0
6800,31841.0,75667.0
6801,31814.0,75664.0
6802,33283.0,75523.0
6803,31793.0,75640.0
6804,31818.0,75652.0
6805,31827.0,75654.0
6806,31840.0,75653.0
6807,31849.0,75628.0
6808,31861.0,75613.0
6809,31836.0,75603.0
6810,31840.0,75589.0
6811,31860.0,75530.0
6812,31905.0,75550.0
6813,31859.0,75460.0
6814,31899.0,75370.0
6815,30462.0,74722.0
6816,31855.0,75373.0
6817,32008.0,75340.0
6818,31981.0,75374.0
6819,31976.0,75383.0
6820,31942.0,75420.0
6821,31913.0,75463.0
6822,31946.0,75566.0
6823,31991.0,75545.0
6824,32015.0,75480.0
6825,32045.0,75424.0
6826,32105.0,75312.0
6827,32137.0,75378.0
6828,30457.0,74728.0
6829,32286.0,75311.0
6830,30458.0,74717.0
6831,32236.0,75166.0
6832,32229.0,75136.0
6833,32225.0,75122.0
6834,32231.0,75108.0
6835,32257.0,75123.0
6836,32314.0,75155.0
6837,30465.0,74705.0
6838,32416.0,75204.0
6839,30458.0,74624.0
6840,32483.0,75239.0
6841,30470.0,74705.0
6842,32508.0,75385.0
6843,30465.0,74724.0
6844,32318.0,75465.0
6845,30471.0,74718.0
6846,30476.0,74711.0
6847,30458.0,74746.0
6848,32222.0,75494.0
6849,32054.0,75524.0
6850,32047.0,75586.0
6851,32061.0,75589.0
6852,32022.0,75672.0
6853,31994.0,75727.0
6854,32035.0,75752.0
6855,31985.0,75753.0
6856,31966.0,75794.0
6857,32024.0,75970.0
6858,32069.0,75969.0
6859,32062.0,75941.0
6860,32095.0,75928.0
6861,32102.0,75956.0
6862,32179.0,75915.0
6863,32246.0,75922.0
6864,32287.0,75894.0
6865,32247.0,75872.0
6866,32197.0,75880.0
6867,32217.0,75854.0
6868,32132.0,75892.0
6869,32146.0,75838.0
6870,32156.0,75820.0
6871,32219.0,75727.0
6872,32166.0,75634.0
6873,32185.0,75667.0
6874,30454.0,74757.0
6875,32281.0,75762.0
6876,32375.0,75641.0
6877,32400.0,75629.0
6878,32430.0,75665.0
6879,32185.0,75733.0
6880,32547.0,75618.0
6881,32561.0,75668.0
6882,32621.0,75907.0
6883,32623.0,75920.0
6884,32452.0,75882.0
6885,32424.0,75860.0
6886,32415.0,75836.0
6887,30458.0,74627.0
6888,32378.0,75935.0
6889,32454.0,75990.0
6890,32495.0,76057.0
6891,32522.0,76030.0
6892,32618.0,75948.0
6893,32618.0,75976.0
6894,32623.0,76003.0
6895,32627.0,76026.0
6896,32568.0,76025.0
6897,32537.0,76037.0
6898,32571.0,76051.0
6899,32633.0,76058.0
6900,32641.0,76110.0
6901,32617.0,76084.0
6902,32598.0,76116.0
6903,32589.0,76130.0
6904,32610.0,76126.0
6905,32615.0,76176.0
6906,32645.0,76119.0
6907,32652.0,76158.0
6908,32650.0,76208.0
6909,32652.0,76249.0
6910,32697.0,76230.0
6911,32732.0,76288.0
6912,32658.0,76300.0
6913,31580.0,74794.0
6914,31164.0,75747.0
6915,31136.0,75713.0
6916,31228.0,75765.0
6917,31283.0,75783.0
6918,31091.0,75939.0
6919,31159.0,75928.0
6920,31011.0,76032.0
6921,31218.0,75576.0
6922,31364.0,75668.0
6923,31386.0,75737.0
6924,31323.0,75704.0
6925,30408.0,74796.0
6926,30415.0,74794.0
6927,30418.0,74808.0
6928,30429.0,74790.0
6929,30454.0,74784.0
6930,30462.0,74782.0
6931,30476.0,74778.0
6932,30473.0,74766.0
6933,30466.0,74768.0
6934,30458.0,74770.0
6935,30451.0,74771.0
6936,30427.0,74777.0
6937,30419.0,74779.0
6938,30412.0,74781.0
6939,30404.0,74783.0
6940,30401.0,74769.0
6941,30408.0,74767.0
6942,31435.0,75659.0
6943,32527.0,76387.0
6944,32583.0,76491.0
6945,30423.0,74764.0
6946,31009.0,74942.0
6947,28552.0,74418.0
6948,30491.0,74737.0
6949,27564.0,77327.0
6950,30470.0,74752.0
6951,30454.0,74755.0
6952,30441.0,74752.0
6953,30446.0,74750.0
6954,30453.0,74748.0
6955,30468.0,74744.0
6956,30490.0,74728.0
6957,27620.0,77358.0
6958,30465.0,74730.0
6959,30449.0,74733.0
6960,30444.0,74743.0
6961,30442.0,74735.0
6962,30438.0,74744.0
6963,30436.0,74737.0
6964,30417.0,74741.0
6965,28903.0,75680.0
6966,30421.0,74757.0
6967,28603.0,74571.0
6968,31390.0,75613.0
6969,27643.0,77378.0
6970,31325.0,75613.0
6971,27685.0,77413.0
6972,30403.0,74745.0
6973,30407.0,74760.0
6974,30398.0,74763.0
6975,30395.0,74746.0
6976,30391.0,74731.0
6977,30399.0,74731.0
6978,27700.0,77430.0
6979,31652.0,76011.0
6980,30415.0,74730.0
6981,30434.0,74729.0
6982,30441.0,74728.0
6983,30448.0,74728.0
6984,31800.0,75975.0
6985,30450.0,74717.0
6986,31801.0,75974.0
6987,30434.0,74717.0
6988,30414.0,74718.0
6989,31288.0,75449.0
6990,30397.0,74720.0
6991,30396.0,74709.0
6992,31215.0,76050.0
6993,30404.0,74708.0
6994,31380.0,75327.0
6995,30411.0,74700.0
6996,30413.0,74708.0
6997,30434.0,74698.0
6998,30434.0,74706.0
6999,31989.0,75668.0
7000,31818.0,75585.0
7001,30452.0,74706.0
7002,30452.0,74713.0
7003,30456.0,74708.0
7004,29500.0,75699.0
7005,30466.0,74697.0
7006,30475.0,74685.0
7007,30481.0,74681.0
7008,30476.0,74680.0
7009,30471.0,74679.0
7010,30450.0,74677.0
7011,30433.0,74676.0
7012,30406.0,74673.0
7013,30393.0,74673.0
7014,30414.0,74674.0
7015,32332.0,75696.0
7016,30390.0,74645.0
7017,30409.0,74645.0
7018,30426.0,74648.0
7019,30432.0,74654.0
7020,30432.0,74649.0
7021,30451.0,74650.0
7022,30473.0,74652.0
7023,30486.0,74652.0
7024,30506.0,74659.0
7025,30521.0,74646.0
7026,30490.0,74643.0
7027,30474.0,74641.0
7028,30450.0,74640.0
7029,30433.0,74638.0
7030,30420.0,74637.0
7031,30407.0,74635.0
7032,30389.0,74634.0
7033,30393.0,74620.0
7034,30408.0,74624.0
7035,30432.0,74624.0
7036,30450.0,74625.0
7037,30476.0,74627.0
7038,30495.0,74628.0
7039,32628.0,76408.0
7040,30519.0,74630.0
7041,30533.0,74635.0
7042,30533.0,74647.0
7043,30554.0,74649.0
7044,30573.0,74692.0
7045,30581.0,74714.0
7046,30600.0,74720.0
7047,30581.0,74730.0
7048,30606.0,74745.0
7049,30604.0,74749.0
7050,30595.0,74743.0
7051,30569.0,74739.0
7052,30558.0,74747.0
7053,30513.0,74728.0
7054,30532.0,74762.0
7055,30549.0,74785.0
7056,30592.0,74769.0
7057,30568.0,74810.0
7058,30629.0,74852.0
7059,30651.0,74772.0
7060,30651.0,74750.0
7061,30666.0,74787.0
7062,30682.0,74754.0
7063,30714.0,74760.0
7064,30746.0,74797.0
7065,30723.0,74832.0
7066,30712.0,74850.0
7067,30700.0,74877.0
7068,30731.0,74912.0
7069,30749.0,74884.0
7070,30747.0,74849.0
7071,30769.0,74868.0
7072,30789.0,74848.0
7073,30759.0,74811.0
7074,30803.0,74807.0
7075,30800.0,74835.0
7076,30843.0,74917.0
7077,30837.0,74936.0
7078,30808.0,74985.0
7079,30767.0,74961.0
7080,30792.0,74989.0
7081,30920.0,75061.0
7082,30911.0,75028.0
7083,30707.0,74748.0
7084,30917.0,75003.0
7085,30950.0,75034.0
7086,30974.0,75003.0
7087,30958.0,74993.0
7088,30921.0,74969.0
7089,30900.0,74947.0
7090,30864.0,74906.0
7091,30938.0,74869.0
7092,30919.0,74856.0
7093,30888.0,74836.0
7094,30832.0,74796.0
7095,30808.0,74778.0
7096,30756.0,74765.0
7097,30798.0,74770.0
7098,30809.0,74772.0
7099,30822.0,74788.0
7100,30872.0,74936.0
7101,30846.0,74778.0
7102,30923.0,74788.0
7103,30917.0,74747.0
7104,27715.0,77450.0
7105,31018.0,74570.0
7106,31011.0,74702.0
7107,31038.0,74551.0
7108,27602.0,77458.0
7109,30907.0,74689.0
7110,30904.0,74664.0
7111,30880.0,74683.0
7112,30831.0,74729.0
7113,30811.0,74750.0
7114,30810.0,74757.0
7115,30793.0,74702.0
7116,30844.0,74676.0
7117,27540.0,77621.0
7118,30784.0,74672.0
7119,30755.0,74672.0
7120,30730.0,74725.0
7121,30698.0,74665.0
7122,30663.0,74683.0
7123,30667.0,74660.0
7124,30634.0,74656.0
7125,30619.0,74600.0
7126,30614.0,74592.0
7127,30606.0,74578.0
7128,30599.0,74581.0
7129,30561.0,74609.0
7130,30587.0,74586.0
7131,30590.0,74575.0
7132,30549.0,74557.0
7133,30509.0,74592.0
7134,30526.0,74549.0
7135,30480.0,74562.0
7136,30478.0,74593.0
7137,30853.0,74923.0
7138,30431.0,74577.0
7139,30431.0,74587.0
7140,31506.0,76055.0
7141,30430.0,74551.0
7142,30430.0,74532.0
7143,30429.0,74512.0
7144,30479.0,74511.0
7145,30496.0,74484.0
7146,30521.0,74460.0
7147,30539.0,74465.0
7148,30554.0,74471.0
7149,30541.0,74499.0
7150,30536.0,74520.0
7151,30599.0,74559.0
7152,30605.0,74534.0
7153,30564.0,74476.0
7154,30600.0,74473.0
7155,30621.0,74501.0
7156,30638.0,74509.0
7157,30863.0,74923.0
7158,30635.0,74565.0
7159,30647.0,74592.0
7160,30727.0,74595.0
7161,30701.0,74536.0
7162,30763.0,74514.0
7163,30772.0,74579.0
7164,30775.0,74618.0
